#,Address,Source,Live Registers,Sampling Data (All),Sampling Data (Not Issued),Instructions Executed,Predicated-On Thread Instructions Executed,Memory Address Space,Memory Access Operation,Memory Access Size,Memory L1 Transactions Global,Memory L1 Transactions Shared,Memory L2 Transactions Global,Memory L2 Transactions Local,stall_barrier,stall_dispatch,stall_drain,stall_imc,stall_lg,stall_long_sb,stall_math,stall_membar,stall_mio,stall_misc,stall_no_inst,stall_not_selected,stall_selected,stall_short_sb,stall_sleep,stall_tex,stall_wait,stall_barrier (Not Issued),stall_dispatch (Not Issued),stall_drain (Not Issued),stall_imc (Not Issued),stall_lg (Not Issued),stall_long_sb (Not Issued),stall_math (Not Issued),stall_membar (Not Issued),stall_mio (Not Issued),stall_misc (Not Issued),stall_no_inst (Not Issued),stall_not_selected (Not Issued),stall_selected (Not Issued),stall_short_sb (Not Issued),stall_sleeping (Not Issued),stall_tex (Not Issued),stall_wait (Not Issued)
1380,00000013 2fa98e30,"@!P0 FMNMX.FTZ R18, R18, R19, !PT ",,12,8,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1381,00000013 2fa98e40,@!P2 BRA 0x132fa98dc0 ,,2,1,12800,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382,00000013 2fa98e50,     BSYNC B2 ,,3,3,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1383,00000013 2fa98e60,     BRA.DIV 0x132faa0f90 ,,6,5,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2
1384,00000013 2fa98e70,"     SHFL.BFLY PT, R17, R18, 0x10, 0x1f ",,6,5,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2
1385,00000013 2fa98e80,"     FMNMX.FTZ R17, R17, R18, !PT ",,14,10,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1386,00000013 2fa98e90,"     SHFL.BFLY PT, R16, R17, 0x8, 0x1f ",,2,0,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,00000013 2fa98ea0,"     FMNMX.FTZ R16, R17, R16, !PT ",,15,7,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1388,00000013 2fa98eb0,"     SHFL.BFLY PT, R19, R16, 0x4, 0x1f ",,6,4,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1389,00000013 2fa98ec0,"     FMNMX.FTZ R19, R16, R19, !PT ",,12,10,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1390,00000013 2fa98ed0,"     SHFL.BFLY PT, R20, R19, 0x2, 0x1f ",,8,5,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3
1391,00000013 2fa98ee0,"     FMNMX.FTZ R20, R19, R20, !PT ",,10,5,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1392,00000013 2fa98ef0,"     SHFL.BFLY PT, R21, R20, 0x1, 0x1f ",,5,2,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1393,00000013 2fa98f00,"     FSETP.GT.FTZ.AND P0, PT, R14, RZ, PT ",,13,9,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0
1394,00000013 2fa98f10,"     BMOV.32.CLEAR RZ, B2 ",,0,0,25600,819200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,00000013 2fa98f20,"     FMNMX.FTZ R21, R21, R20, !PT ",,0,0,25600,819200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,00000013 2fa98f30,"     BSSY B2, 0x132fa99000 ",,0,0,25600,819200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,00000013 2fa98f40,"     ISETP.GT.AND P3, PT, R47, R44, PT ",,0,0,25600,819200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,00000013 2fa98f50,"     IMAD.MOV.U32 R19, RZ, RZ, RZ ",,0,0,25600,819200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,00000013 2fa98f60,"     FMNMX.FTZ R25, R24, R21, !PT ",,0,0,25600,819200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,00000013 2fa98f70,@!P0 BRA 0x132fa98ff0 ,,6,3,25600,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1401,00000013 2fa98f80,"     FADD.FTZ R16, R24, -R25 ",,1,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1402,00000013 2fa98f90,"     IMAD.MOV.U32 R19, RZ, RZ, RZ ",,2,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1403,00000013 2fa98fa0,"     FSETP.GT.FTZ.AND P2, PT, R16, -20, PT ",,2,0,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,00000013 2fa98fb0,"     FSETP.GEU.FTZ.AND P0, PT, R16, 20, PT ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,00000013 2fa98fc0,"     PLOP3.LUT P0, PT, P2, P0, PT, 0x8a, 0x0 ",,1,1,12800,409600,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1406,00000013 2fa98fd0,"@!P0 FMUL.FTZ R16, R16, 1.4426950216293334961 ",,2,2,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1407,00000013 2fa98fe0,"@!P0 MUFU.EX2 R19, R16 ",,2,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1408,00000013 2fa98ff0,     BSYNC B2 ,,2,1,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1409,00000013 2fa99000,"     BMOV.32.CLEAR RZ, B4 ",,8,7,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
1410,00000013 2fa99010,"     BSSY B4, 0x132fa99640 ",,1,0,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,00000013 2fa99020,"     IMAD.MOV.U32 R18, RZ, RZ, RZ ",,2,0,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,00000013 2fa99030,@!P3 BRA 0x132fa99630 ,,3,0,25600,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,00000013 2fa99040,"     ISETP.GT.AND P0, PT, R15, R44, PT ",,7,5,25600,819200,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1414,00000013 2fa99050,"     BMOV.32.CLEAR RZ, B3 ",,0,0,25600,819200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,00000013 2fa99060,"     BSSY B3, 0x132fa994f0 ",,0,0,25600,819200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,00000013 2fa99070,"     IMAD.MOV.U32 R18, RZ, RZ, RZ ",,0,0,25600,819200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,00000013 2fa99080,"     IMAD.MOV.U32 R17, RZ, RZ, R44 ",,1,1,25600,819200,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1418,00000013 2fa99090,@!P0 BRA 0x132fa994e0 ,,3,2,25600,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1419,00000013 2fa990a0,"     BMOV.32.CLEAR RZ, B2 ",,3,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1420,00000013 2fa990b0,"     BSSY B2, 0x132fa994b0 ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,00000013 2fa990c0,"@!PT SHFL.IDX PT, RZ, RZ, RZ, RZ ",,2,0,12800,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,00000013 2fa990d0,"     IMAD.IADD R22, R17, 0x1, R46 ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,00000013 2fa990e0,"     BMOV.32.CLEAR RZ, B5 ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,00000013 2fa990f0,"     BSSY B5, 0x132fa99230 ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,00000013 2fa99100,"     ISETP.GE.AND P0, PT, R22, c[0x0][0x18c], PT ",,2,2,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1426,00000013 2fa99110,"     IADD3 R21, R22, 0x60, RZ ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,00000013 2fa99120,"     IADD3 R20, R22, 0x40, RZ ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,00000013 2fa99130,"     ISETP.GE.AND P2, PT, R21, c[0x0][0x18c], PT ",,1,1,12800,409600,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1429,00000013 2fa99140,"     IMAD R21, R12, c[0x0][0x198], R17 ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,00000013 2fa99150,"     IADD3 R16, R22, 0x20, RZ ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,00000013 2fa99160,"     ISETP.GE.AND P3, PT, R20, c[0x0][0x18c], PT ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,00000013 2fa99170,"     IMAD R20, R21, 0x4, R0 ",,1,0,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,00000013 2fa99180,"     ISETP.GE.AND P5, PT, R16, c[0x0][0x18c], PT ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,00000013 2fa99190,@P0  BRA 0x132fa99220 ,,0,0,12800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,00000013 2fa991a0,"     LDS.U R16, [R20+0x300] ",,2,0,12800,409600,Shared,Load,32,,12800,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,00000013 2fa991b0,"     FADD.FTZ R16, -R25, R16 ",,11,7,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1437,00000013 2fa991c0,"     FSETP.GT.FTZ.AND P4, PT, R16, -12, PT ",,2,0,12800,409600,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,00000013 2fa991d0,"     FSETP.GEU.FTZ.AND P0, PT, R16, 20, PT ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,00000013 2fa991e0,"     PLOP3.LUT P0, PT, P4, P0, PT, 0x8a, 0x0 ",,1,0,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,00000013 2fa991f0,"@!P0 FMUL.FTZ R16, R16, 1.4426950216293334961 ",,3,2,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1441,00000013 2fa99200,"@!P0 MUFU.EX2 R21, R16 ",,3,0,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,00000013 2fa99210,"@!P0 FADD.FTZ R18, R18, R21 ",,4,4,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1443,00000013 2fa99220,     BSYNC B5 ,,1,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1444,00000013 2fa99230,"     BMOV.32.CLEAR RZ, B5 ",,1,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1445,00000013 2fa99240,"     BSSY B5, 0x132fa992f0 ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,00000013 2fa99250,@P5  BRA 0x132fa992e0 ,,0,0,12800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,00000013 2fa99260,"     LDS.U R16, [R20+0x380] ",,3,1,12800,409600,Shared,Load,32,,12800,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1448,00000013 2fa99270,"     FADD.FTZ R16, -R25, R16 ",,14,10,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1449,00000013 2fa99280,"     FSETP.GT.FTZ.AND P4, PT, R16, -12, PT ",,1,0,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,00000013 2fa99290,"     FSETP.GEU.FTZ.AND P0, PT, R16, 20, PT ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,00000013 2fa992a0,"     PLOP3.LUT P0, PT, P4, P0, PT, 0x8a, 0x0 ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,00000013 2fa992b0,"@!P0 FMUL.FTZ R16, R16, 1.4426950216293334961 ",,4,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1453,00000013 2fa992c0,"@!P0 MUFU.EX2 R21, R16 ",,3,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1454,00000013 2fa992d0,"@!P0 FADD.FTZ R18, R18, R21 ",,8,4,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1455,00000013 2fa992e0,     BSYNC B5 ,,2,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1456,00000013 2fa992f0,"     BMOV.32.CLEAR RZ, B5 ",,4,3,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1457,00000013 2fa99300,"     BSSY B5, 0x132fa993b0 ",,1,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1458,00000013 2fa99310,@P3  BRA 0x132fa993a0 ,,0,0,12800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,00000013 2fa99320,"     LDS.U R16, [R20+0x400] ",,1,0,12800,409600,Shared,Load,32,,12800,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,00000013 2fa99330,"     FADD.FTZ R16, -R25, R16 ",,2,0,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,00000013 2fa99340,"     FSETP.GT.FTZ.AND P3, PT, R16, -12, PT ",,2,0,12800,409600,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,00000013 2fa99350,"     FSETP.GEU.FTZ.AND P0, PT, R16, 20, PT ",,1,0,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,00000013 2fa99360,"     PLOP3.LUT P0, PT, P3, P0, PT, 0x8a, 0x0 ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,00000013 2fa99370,"@!P0 FMUL.FTZ R16, R16, 1.4426950216293334961 ",,2,1,12800,409600,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1465,00000013 2fa99380,"@!P0 MUFU.EX2 R21, R16 ",,1,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1466,00000013 2fa99390,"@!P0 FADD.FTZ R18, R18, R21 ",,4,2,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1467,00000013 2fa993a0,     BSYNC B5 ,,2,0,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,00000013 2fa993b0,"     BMOV.32.CLEAR RZ, B5 ",,4,3,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1469,00000013 2fa993c0,"     BSSY B5, 0x132fa99470 ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,00000013 2fa993d0,@P2  BRA 0x132fa99460 ,,0,0,12800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,00000013 2fa993e0,"     LDS.U R16, [R20+0x480] ",,1,0,12800,409600,Shared,Load,32,,12800,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,00000013 2fa993f0,"     FADD.FTZ R16, -R25, R16 ",,2,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1473,00000013 2fa99400,"     FSETP.GT.FTZ.AND P2, PT, R16, -12, PT ",,2,2,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1474,00000013 2fa99410,"     FSETP.GEU.FTZ.AND P0, PT, R16, 20, PT ",,1,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1475,00000013 2fa99420,"     PLOP3.LUT P0, PT, P2, P0, PT, 0x8a, 0x0 ",,1,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1476,00000013 2fa99430,"@!P0 FMUL.FTZ R16, R16, 1.4426950216293334961 ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,00000013 2fa99440,"@!P0 MUFU.EX2 R21, R16 ",,3,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1478,00000013 2fa99450,"@!P0 FADD.FTZ R18, R18, R21 ",,2,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1479,00000013 2fa99460,     BSYNC B5 ,,2,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1480,00000013 2fa99470,"     IADD3 R17, R17, 0x80, RZ ",,6,3,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1481,00000013 2fa99480,"     ISETP.GE.AND P0, PT, R17, R15, PT ",,2,0,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,00000013 2fa99490,@!P0 BRA 0x132fa990c0 ,,5,3,12800,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1483,00000013 2fa994a0,     BSYNC B2 ,,1,0,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,00000013 2fa994b0,"     ISETP.GE.AND P0, PT, R17, R47, PT ",,2,2,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1485,00000013 2fa994c0,@P0  BREAK B3 ,,7,6,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1486,00000013 2fa994d0,@P0  BRA 0x132fa99630 ,,1,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1487,00000013 2fa994e0,     BSYNC B3 ,,12,10,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
1488,00000013 2fa994f0,"@!PT SHFL.IDX PT, RZ, RZ, RZ, RZ ",,4,2,12800,0,,,,,,,,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1489,00000013 2fa99500,"     IMAD.IADD R16, R17, 0x1, R46 ",,2,1,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1490,00000013 2fa99510,"     BMOV.32.CLEAR RZ, B2 ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,00000013 2fa99520,"     BSSY B2, 0x132fa99600 ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,00000013 2fa99530,"     ISETP.GE.AND P0, PT, R16, c[0x0][0x18c], PT ",,0,0,12800,409600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,00000013 2fa99540,@P0  BRA 0x132fa995f0 ,,2,1,12800,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1494,00000013 2fa99550,"     IMAD R21, R12, c[0x0][0x198], R17 ",,3,2,12800,409600,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1495,00000013 2fa99560,"     IMAD R21, R21, 0x4, R0 ",,1,0,12800,409600,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,00000013 2fa99570,"     LDS.U R21, [R21+0x300] ",,3,1,12800,409600,Shared,Load,32,,12800,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
